,Coeffs
199,29.06370517614814
200,-94.57958319726342
201,122.99537056318708
202,-100.54930090664507
203,132.19391720855552
204,-42.92559567911241
205,10.587335516441662
206,-43.706783485127886
207,8.685835660506154
208,-270.741850433073
209,251.0548782271562
210,-239.67150290037148
211,152.32450080114333
212,-8.260772509606184
213,-29.81868224721325
214,-5.253677661659432
215,-30.687988523826693
216,45.52474665516531
217,-67.77590079657239
218,33.367666462075285
219,42.96962008601269
220,-15.554849294379894
221,-33.095996822403905
222,-15.96230954181882
223,-32.162069955400355
224,50.11284195501547
225,-66.21742380466077
226,43.066926131840766
227,52.982456331069905
228,-14.298190591791563
229,-35.86530443354426
230,-5.042074979297137
231,-37.64543043828696
232,42.3270251581146
233,-50.23899634137023
234,27.625498019268825
235,59.65957810293067
236,-14.284765329953993
237,-41.7737168402586
238,-15.134175963958986
239,-39.90718666889995
240,37.18367723043155
241,-55.82948988994991
242,25.962402451439967
243,38.418285544440046
244,-3.681405148754361
245,-35.604237597626735
246,-8.97600148916899
247,-36.43047747444223
248,32.766274915622546
249,-41.116556028896355
250,23.436849268564046
251,49.76437992172948
252,8.837337387647889
253,-13.223099934213238
254,-0.9522471124064243
255,-12.229851794985507
256,41.42259278751981
257,-51.64376167337896
258,41.7828113233796
259,66.18274492923601
260,1.618808035917242
261,-1.0427026968715258
262,-2.4911182758213286
263,1.247464040274557
264,32.29283937325593
265,-33.81005382294324
266,31.05926866913551
267,58.55321333223842
268,15.174705794212414
269,6.609365791444404
270,10.973631057052465
271,5.139944671666518
272,22.134896594454283
273,-26.78157524727808
274,15.904892956446668
275,85.48329895751753
276,-0.317302534493283
277,29.26204609180911
278,3.0797616648001456
279,24.201075180780446
280,13.995912715789284
281,-6.401316101306757
282,4.611175843135459
283,109.24770346647824
284,-26.28140582215238
285,-1.2915718273886552
286,-25.718678508123716
287,-2.7450174237937306
288,-13.327228485602305
289,12.294287173307339
290,-20.543851533575484
291,109.41362538015568
292,4.5469236199592835
293,31.33940963918912
294,7.565927128915815
295,29.993729072745687
296,-57.37558187673016
297,85.37553810543655
298,-61.83880720118109
299,124.65683626418527
300,-13.340761840702301
301,-1.255632285204495
302,-8.033516955093909
303,3.9605043532922366
304,-113.40507717015714
305,139.58761797207265
306,-119.4071924997741
307,148.98897912332427
308,-27.02440416256549
309,13.954642280918423
310,-32.58777774173478
311,10.456057814032498
312,-238.1884699262579
313,234.15182629883017
314,-226.84408465372096
315,155.28029890961162
316,-3.7098363931487763
317,-25.281464568188483
318,-6.676743241102801
319,-29.055752550053214
320,53.13470983820595
321,-58.54773641474492
322,51.99895881627209
323,52.413285122115155
324,-17.876070093195445
325,-39.960502279012275
326,-20.35888259484475
327,-42.21648634571553
328,44.23753505450715
329,-58.61169567232944
330,33.04408048396311
331,52.24497597886482
332,-8.98111786946744
333,-23.607007030803658
334,0.3950601485876491
335,-18.227219318981657
336,41.72940348146583
337,-57.66070607169371
338,37.961459442032066
339,57.672970643653606
340,-6.820748413061025
341,-33.348613010527366
342,-9.991923469686357
343,-31.977495394615723
344,39.296600286550884
345,-55.726446021434036
346,31.343959178478624
347,49.26510750201876
348,-7.874635628280517
349,-23.158807429986748
350,-11.71342659014119
351,-27.702197502992714
352,41.795126723449634
353,-51.70586236633612
354,26.161846690662188
355,38.85388220674293
356,-13.078229610437939
357,-15.334817220838877
358,-10.639119759476086
359,-15.550118730965094
360,35.95020305055563
361,-47.66668872152434
362,31.09238199082781
363,59.44342275452725
364,-18.593031171821146
365,-4.8352375657734115
366,-16.93817610273831
367,2.021818977201203
368,39.47935224604839
369,-48.3700982350639
370,35.77629476507474
371,64.67297426656147
372,-18.678171523409546
373,-23.489288307101933
374,-23.07402711427785
375,-26.226383697614217
376,25.942405085719297
377,-33.19735684469389
378,12.352664668576883
379,61.22689047223632
380,29.817677432079748
381,-1.1103984498630202
382,25.186033297901094
383,-0.048828266076221316
384,15.8612699181114
385,-0.6429293341675046
386,0.6441138339239219
387,108.55088995622377
388,-0.698001358721144
389,8.548828835233461
390,-11.05364509524964
391,11.397969870608756
392,-15.592257757751858
393,10.166429700602597
394,-14.87437714186051
395,131.26425446254663
396,-3.664457475109781
397,27.29194393568114
398,-5.538703188287821
399,26.580048099518216
400,-46.66908296490741
401,63.4388185616749
402,-52.365053054230415
403,129.81588983101287
404,-20.45245126978029
405,14.054809294028134
406,-14.304757535493055
407,16.429536386274243
408,-129.9353762233251
409,141.24433598042427
410,-119.84898406793535
411,132.56946438960352
412,-34.57301571813488
413,25.998008113727476
414,-38.25593949130223
415,22.827765677055464
416,-238.98272158010218
417,240.30706334979558
418,-223.1385567680475
419,134.80605554873702
420,-42.744979513704116
421,-31.716209244681576
422,-45.39144009911753
423,-22.48513909438432
424,-32.70762058273293
425,-35.76071099787028
426,-11.245048615764368
427,-18.20999308133991
428,-0.8758532228450093
429,25.162248686417428
430,40.62732065300312
431,96.26502120703391
432,160.18111798715
433,-58.31953520430023
434,-37.30902274058341
435,-46.71355173338966
436,-34.58582887268231
437,-24.592789069020032
438,-22.899083115122497
439,-12.392050701139118
440,-25.757808436010716
441,-5.683358263138879
442,32.07872451866267
443,53.79779868102975
444,75.8072915330784
445,168.97905551739396
446,-36.833706246753195
447,-40.04469436229649
448,-38.34440601226968
449,-35.067262780625406
450,-32.635675067720314
451,-19.86032224278024
452,-23.16721061517391
453,-5.385583957885551
454,1.3718380749718853
455,4.4546885682960085
456,58.170720142317016
457,89.49467851762398
458,145.2794924809865
459,-25.83202519623846
460,-41.57574295201286
461,-31.02490233994673
462,-34.78485049540488
463,-30.837153107373734
464,-24.89790989572988
465,-25.77710780230098
466,-31.803207829228356
467,8.891457836227636
468,-1.6527132970495946
469,51.67582482597197
470,96.40186411693584
471,173.1443822186712
